time_period,time_identifier,geographic_level,country_code,country_name,quarter,gender,age,population_category,number,percent
2016,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-24,Economically inactive,487379.80736077478,6.79557992040134
2016,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-24,Economically inactive,483735.16472502245,6.76927875863255
2017,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-24,Economically inactive,467525.92548482359,6.56624532414209
2017,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-24,Economically inactive,467284.24505586055,6.58676455555404
2017,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-24,Economically inactive,491194.79093564145,6.94743823843857
2017,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-24,Economically inactive,468295.58920966223,6.64515528722883
2018,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-24,Economically inactive,482999.24160422548,6.8765176463284
2018,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-24,Economically inactive,487910.8444365398,6.96943905956716
2018,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-24,Economically inactive,473852.52747736487,6.78999639011362
2018,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-24,Economically inactive,473656.13297337259,6.80826348441123
2019,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-24,Economically inactive,464532.20124023611,6.69780559687565
2019,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-24,Economically inactive,462462.55040559848,6.68880370503818
2019,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-24,Economically inactive,483542.91129436408,7.00823595809467
2019,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-24,Economically inactive,460771.45198573032,6.68862939468552
2020,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-24,Economically inactive,454359.1982587059,6.61044564949832
2020,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-24,Economically inactive,486853.759433506,7.10482027261673
2020,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-24,Economically inactive,424565.32746915339,6.19827014531727
2020,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-24,Economically inactive,443672.98443721113,6.49334489586761
2021,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-24,Economically inactive,405583.13423886651,5.95031448395331
2021,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-24,Economically inactive,364884.89103270584,5.36190052539258
2021,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-24,Economically inactive,438200.68123638979,6.42983923866229
2021,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-24,Economically inactive,437153.81769831578,6.41615977071864
2022,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-24,Economically inactive,460275.40043150907,6.75217631693926
2022,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-24,Economically inactive,472770.98429055593,6.92854984363724
2022,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-24,Economically inactive,490072.09241287271,7.16477991298372
2022,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-24,Economically inactive,489460.11205459444,7.15821787317346
2023,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-24,Economically inactive,474905.62394875172,6.94193712028283
2023,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-24,Economically inactive,466683.0541748387,6.81309022416477
2001,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-24,Total,6438121,100
2002,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-24,Total,6473467,100
2002,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-24,Total,6508963,100
2002,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-24,Total,6544346,100
2002,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-24,Total,6579915,100
2003,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-24,Total,6615343,100
2003,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-24,Total,6650771,100
2003,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-24,Total,6687183,100
2003,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-24,Total,6723718,100
2004,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-24,Total,6760447,100
2004,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-24,Total,6797079,100
2004,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-24,Total,6829102,100
2004,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-24,Total,6858782,100
2005,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-24,Total,6888760,100
2005,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-24,Total,6918572,100
2005,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-24,Total,6944311,100
2005,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-24,Total,6968374,100
2006,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-24,Total,6992414,100
2006,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-24,Total,7016368,100
2006,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-24,Total,7045916,100
2006,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-24,Total,7078427,100
2007,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-24,Total,7110781,100
2007,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-24,Total,7143214,100
2007,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-24,Total,7166932,100
2007,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-24,Total,7185999,100
2008,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-24,Total,7205212,100
2008,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-24,Total,7224304,100
2008,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-24,Total,7234380,100
2008,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-24,Total,7239831,100
2009,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-24,Total,7245338,100
2009,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-24,Total,7250999,100
2009,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-24,Total,7262538,100
2009,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-24,Total,7277087,100
2010,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-24,Total,7291831,100
2010,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-24,Total,7306442,100
2010,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-24,Total,7321531,100
2010,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-24,Total,7337115,100
2011,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-24,Total,7352408,100
2011,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-24,Total,7367789,100
2011,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-24,Total,7369834,100
2011,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-24,Total,7365252,100
2012,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-24,Total,7360728,100
2012,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-24,Total,7356080,100
2012,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-24,Total,7347698,100
2012,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-24,Total,7337377,100
2013,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-24,Total,7327031,100
2013,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-24,Total,7316616,100
2013,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-24,Total,7308619,100
2013,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-24,Total,7301949,100
2014,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-24,Total,7295259,100
2014,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-24,Total,7288502,100
2014,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-24,Total,7281837,100
2014,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-24,Total,7275374,100
2015,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-24,Total,7268728,100
2015,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-24,Total,7262244,100
2015,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-24,Total,7248334,100
2015,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-24,Total,7230564,100
2016,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-24,Total,7212935,100
2016,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-24,Total,7195122,100
2016,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-24,Total,7172012,100
2016,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-24,Total,7146037,100
2017,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-24,Total,7120141,100
2017,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-24,Total,7094291,100
2017,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-24,Total,7070157,100
2017,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-24,Total,7047173,100
2018,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-24,Total,7023893,100
2018,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-24,Total,7000719,100
2018,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-24,Total,6978686,100
2018,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-24,Total,6957077,100
2019,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-24,Total,6935588,100
2019,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-24,Total,6913980,100
2019,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-24,Total,6899638,100
2019,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-24,Total,6888877,100
2020,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-24,Total,6873352,100
2020,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-24,Total,6852443,100
2020,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-24,Total,6849739,100
2020,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-24,Total,6832734,100
2021,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-24,Total,6816163,100
2021,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-24,Total,6805141,100
2021,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-24,Total,6815111,100
2021,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-24,Total,6813325,100
2022,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-24,Total,6816697,100
2022,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-24,Total,6823520,100
2022,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-24,Total,6840016,100
2022,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-24,Total,6837737,100
2023,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-24,Total,6841111,100
2023,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-24,Total,6849800,100
2001,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-17,NEET,123311.53022520899,8.2722163525827614
2002,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-17,NEET,123614.23503375135,8.2617189637248938
2002,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-17,NEET,130269.0408606299,8.6740030922632485
2002,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-17,NEET,127954.0010260393,8.5050577439163195
2002,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-17,NEET,129331.35618955757,8.5899582421726173
2003,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-17,NEET,135844.61278035957,9.016011955922302
2003,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-17,NEET,137044.49351699185,9.088879851985034
2003,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-17,NEET,130323.5412380138,8.6191849190858179
2003,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-17,NEET,119924.19957745937,7.9014826342443598
2004,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-17,NEET,117169.77854949336,7.6908238688056896
2004,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-17,NEET,126436.02804477485,8.2680185588173067
2004,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-17,NEET,130734.28601482091,8.527780489408034
2004,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-17,NEET,132883.18102361794,8.6516036154880016
2005,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-17,NEET,134480.52216483903,8.7389251166987059
2005,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-17,NEET,133448.49645959813,8.6551736378794182
2005,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-17,NEET,134473.29879763944,8.716998397415848
2005,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-17,NEET,141412.70822318026,9.1679746317048743
2006,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-17,NEET,131847.80002920696,8.549132560075563
2006,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-17,NEET,137611.64906002636,8.9237164041781227
2006,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-17,NEET,138117.09440067527,8.9263755258008999
2006,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-17,NEET,128399.07504278829,8.2553967500755974
2007,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-17,NEET,125931.16882158426,8.0555631563329104
2007,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-17,NEET,124920.42717171018,7.9502536264609267
2007,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-17,NEET,124384.88180245594,7.8929525770358193
2007,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-17,NEET,125318.27918802542,7.937389226108202
2008,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-17,NEET,111342.4310911927,7.0388545321162193
2008,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-17,NEET,117295.1973375715,7.4016214403130078
2008,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-17,NEET,116827.74943758053,7.3864803522400768
2008,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-17,NEET,110631.42919139678,7.0214269878382796
2009,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-17,NEET,114461.77540712766,7.2923564857788294
2009,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-17,NEET,113486.16590912241,7.2577032746222763
2009,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-17,NEET,91885.100244426139,5.895017052412963
2009,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-17,NEET,94252.983177722053,6.0635584388051633
2010,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-17,NEET,92516.144270704535,5.968487002304049
2010,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-17,NEET,89148.309841521215,5.7671010786282135
2010,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-17,NEET,89464.448989996032,5.8013332799439237
2010,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-17,NEET,85809.858290636548,5.5762001775754984
2011,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-17,NEET,89188.165592965728,5.8084157393111768
2011,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-17,NEET,90636.964230234807,5.9154709516261432
2011,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-17,NEET,103196.84562123432,6.7563732893305168
2011,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 16-17,NEET,96756.478423327586,6.3577653457195282
2012,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 16-17,NEET,94276.204249486473,6.2174920002615881
2012,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 16-17,NEET,92524.953681016137,6.1245195157980676
2012,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 16-17,NEET,73878.899702657145,4.8935141228905774
